date,county,state,fips,cases,deaths
2021-11-12,Stanislaus,California,6099.0,89701,1387.0
2021-11-12,Sutter,California,6101.0,14352,181.0
2021-11-12,Tehama,California,6103.0,10104,125.0
2021-11-12,Trinity,California,6105.0,940,17.0
2021-11-12,Tulare,California,6107.0,84369,1028.0
2021-11-12,Tuolumne,California,6109.0,7564,134.0
2021-11-12,Ventura,California,6111.0,102753,1182.0
2021-11-12,Yolo,California,6113.0,21145,255.0
2021-11-12,Yuba,California,6115.0,10947,85.0
2021-11-13,Alameda,California,6001.0,123433,1467.0
2021-11-13,Alpine,California,6003.0,105,0.0
2021-11-13,Amador,California,6005.0,5676,66.0
2021-11-13,Butte,California,6007.0,24982,296.0
2021-11-13,Calaveras,California,6009.0,4267,83.0
2021-11-13,Colusa,California,6011.0,3182,19.0
2021-11-13,Contra Costa,California,6013.0,102309,1028.0
2021-11-13,Del Norte,California,6015.0,3769,42.0
2021-11-13,El Dorado,California,6017.0,17915,159.0
2021-11-13,Fresno,California,6019.0,153840,2205.0
2021-11-13,Glenn,California,6021.0,4524,46.0
2021-11-13,Humboldt,California,6023.0,9798,117.0
2021-11-13,Imperial,California,6025.0,37398,765.0
2021-11-13,Inyo,California,6027.0,2473,42.0
2021-11-13,Kern,California,6029.0,153681,1733.0
2021-11-13,Kings,California,6031.0,34573,347.0
2021-11-13,Lake,California,6033.0,6918,109.0
2021-11-13,Lassen,California,6035.0,7843,54.0
2021-11-13,Los Angeles,California,6037.0,1511138,26856.0
2021-11-13,Madera,California,6039.0,25546,293.0
2021-11-13,Marin,California,6041.0,18158,247.0
2021-11-13,Mariposa,California,6043.0,1495,17.0
2021-11-13,Mendocino,California,6045.0,8241,94.0
2021-11-13,Merced,California,6047.0,44566,645.0
2021-11-13,Modoc,California,6049.0,957,9.0
2021-11-13,Mono,California,6051.0,1769,4.0
2021-11-13,Monterey,California,6053.0,51891,613.0
2021-11-13,Napa,California,6055.0,13228,103.0
2021-11-13,Nevada,California,6057.0,9696,92.0
2021-11-13,Orange,California,6059.0,330093,5643.0
2021-11-13,Placer,California,6061.0,41271,445.0
2021-11-13,Plumas,California,6063.0,1877,8.0
2021-11-13,Riverside,California,6065.0,381052,5274.0
2021-11-13,Sacramento,California,6067.0,165395,2379.0
2021-11-13,San Benito,California,6069.0,7674,77.0
2021-11-13,San Bernardino,California,6071.0,367946,5873.0
2021-11-13,San Diego,California,6073.0,399540,4280.0
2021-11-13,San Francisco,California,6075.0,55959,667.0
2021-11-13,San Joaquin,California,6077.0,105829,1803.0
2021-11-13,San Luis Obispo,California,6079.0,30878,352.0
2021-11-13,San Mateo,California,6081.0,55495,626.0
2021-11-13,Santa Barbara,California,6083.0,46441,537.0
2021-11-13,Santa Clara,California,6085.0,149251,1906.0
2021-11-13,Santa Cruz,California,6087.0,21658,223.0
2021-11-13,Shasta,California,6089.0,25443,406.0
2021-11-13,Sierra,California,6091.0,211,0.0
2021-11-13,Siskiyou,California,6093.0,4796,69.0
2021-11-13,Solano,California,6095.0,47026,350.0
2021-11-13,Sonoma,California,6097.0,42422,410.0
2021-11-13,Stanislaus,California,6099.0,89701,1387.0
2021-11-13,Sutter,California,6101.0,14376,181.0
2021-11-13,Tehama,California,6103.0,10131,125.0
2021-11-13,Trinity,California,6105.0,941,17.0
2021-11-13,Tulare,California,6107.0,84621,1033.0
2021-11-13,Tuolumne,California,6109.0,7564,134.0
2021-11-13,Ventura,California,6111.0,102908,1183.0
2021-11-13,Yolo,California,6113.0,21208,255.0
2021-11-13,Yuba,California,6115.0,10947,85.0
2021-11-14,Alameda,California,6001.0,123433,1467.0
2021-11-14,Alpine,California,6003.0,105,0.0
2021-11-14,Amador,California,6005.0,5676,66.0
2021-11-14,Butte,California,6007.0,24982,296.0
2021-11-14,Calaveras,California,6009.0,4267,83.0
2021-11-14,Colusa,California,6011.0,3182,19.0
2021-11-14,Contra Costa,California,6013.0,102309,1028.0
2021-11-14,Del Norte,California,6015.0,3769,42.0
2021-11-14,El Dorado,California,6017.0,17915,159.0
2021-11-14,Fresno,California,6019.0,153840,2205.0
2021-11-14,Glenn,California,6021.0,4524,46.0
2021-11-14,Humboldt,California,6023.0,9798,117.0
2021-11-14,Imperial,California,6025.0,37398,765.0
2021-11-14,Inyo,California,6027.0,2473,42.0
2021-11-14,Kern,California,6029.0,153681,1733.0
2021-11-14,Kings,California,6031.0,34573,347.0
2021-11-14,Lake,California,6033.0,6918,109.0
2021-11-14,Lassen,California,6035.0,7843,54.0
2021-11-14,Los Angeles,California,6037.0,1512028,26862.0
2021-11-14,Madera,California,6039.0,25546,293.0
2021-11-14,Marin,California,6041.0,18158,247.0
2021-11-14,Mariposa,California,6043.0,1495,17.0
2021-11-14,Mendocino,California,6045.0,8241,94.0
2021-11-14,Merced,California,6047.0,44566,645.0
2021-11-14,Modoc,California,6049.0,957,9.0
2021-11-14,Mono,California,6051.0,1769,4.0
2021-11-14,Monterey,California,6053.0,51891,613.0
2021-11-14,Napa,California,6055.0,13228,103.0
2021-11-14,Nevada,California,6057.0,9696,92.0
2021-11-14,Orange,California,6059.0,330093,5643.0
2021-11-14,Placer,California,6061.0,41271,445.0
2021-11-14,Plumas,California,6063.0,1877,8.0
2021-11-14,Riverside,California,6065.0,381052,5274.0
2021-11-14,Sacramento,California,6067.0,165395,2379.0
2021-11-14,San Benito,California,6069.0,7674,77.0
2021-11-14,San Bernardino,California,6071.0,367946,5873.0
2021-11-14,San Diego,California,6073.0,399540,4280.0
2021-11-14,San Francisco,California,6075.0,55959,667.0
2021-11-14,San Joaquin,California,6077.0,105829,1803.0
2021-11-14,San Luis Obispo,California,6079.0,30878,352.0
2021-11-14,San Mateo,California,6081.0,55495,626.0
2021-11-14,Santa Barbara,California,6083.0,46441,537.0
2021-11-14,Santa Clara,California,6085.0,149251,1906.0
2021-11-14,Santa Cruz,California,6087.0,21658,223.0
2021-11-14,Shasta,California,6089.0,25443,406.0
2021-11-14,Sierra,California,6091.0,211,0.0
2021-11-14,Siskiyou,California,6093.0,4797,69.0
2021-11-14,Solano,California,6095.0,47026,350.0
2021-11-14,Sonoma,California,6097.0,42422,410.0
2021-11-14,Stanislaus,California,6099.0,89701,1387.0
2021-11-14,Sutter,California,6101.0,14376,181.0
2021-11-14,Tehama,California,6103.0,10131,125.0
2021-11-14,Trinity,California,6105.0,941,17.0
2021-11-14,Tulare,California,6107.0,84621,1033.0
2021-11-14,Tuolumne,California,6109.0,7608,135.0
2021-11-14,Ventura,California,6111.0,102908,1183.0
2021-11-14,Yolo,California,6113.0,21208,255.0
2021-11-14,Yuba,California,6115.0,10947,85.0
2021-11-15,Alameda,California,6001.0,123655,1479.0
2021-11-15,Alpine,California,6003.0,105,0.0
2021-11-15,Amador,California,6005.0,5694,66.0
2021-11-15,Butte,California,6007.0,25024,296.0
2021-11-15,Calaveras,California,6009.0,4286,84.0
2021-11-15,Colusa,California,6011.0,3192,19.0
2021-11-15,Contra Costa,California,6013.0,102493,1038.0
2021-11-15,Del Norte,California,6015.0,3776,42.0
2021-11-15,El Dorado,California,6017.0,17964,160.0
2021-11-15,Fresno,California,6019.0,154257,2209.0
2021-11-15,Glenn,California,6021.0,4531,46.0
2021-11-15,Humboldt,California,6023.0,9836,117.0
2021-11-15,Imperial,California,6025.0,37486,765.0
2021-11-15,Inyo,California,6027.0,2478,42.0
2021-11-15,Kern,California,6029.0,154185,1733.0
2021-11-15,Kings,California,6031.0,34666,349.0
2021-11-15,Lake,California,6033.0,6926,109.0
2021-11-15,Lassen,California,6035.0,7857,54.0
2021-11-15,Los Angeles,California,6037.0,1512851,26872.0
2021-11-15,Madera,California,6039.0,25650,293.0
2021-11-15,Marin,California,6041.0,18186,247.0
2021-11-15,Mariposa,California,6043.0,1520,17.0
2021-11-15,Mendocino,California,6045.0,8273,94.0
2021-11-15,Merced,California,6047.0,44703,649.0
2021-11-15,Modoc,California,6049.0,957,9.0
2021-11-15,Mono,California,6051.0,1779,4.0
2021-11-15,Monterey,California,6053.0,51939,613.0
2021-11-15,Napa,California,6055.0,13250,103.0
2021-11-15,Nevada,California,6057.0,9735,92.0
2021-11-15,Orange,California,6059.0,330798,5648.0
2021-11-15,Placer,California,6061.0,41387,452.0
2021-11-15,Plumas,California,6063.0,1878,8.0
2021-11-15,Riverside,California,6065.0,381741,5286.0
2021-11-15,Sacramento,California,6067.0,165759,2382.0
2021-11-15,San Benito,California,6069.0,7690,77.0
2021-11-15,San Bernardino,California,6071.0,368635,5897.0
2021-11-15,San Diego,California,6073.0,399540,4280.0
2021-11-15,San Francisco,California,6075.0,56102,667.0
2021-11-15,San Joaquin,California,6077.0,106084,1803.0
2021-11-15,San Luis Obispo,California,6079.0,30934,352.0
2021-11-15,San Mateo,California,6081.0,55620,626.0
2021-11-15,Santa Barbara,California,6083.0,46549,539.0
2021-11-15,Santa Clara,California,6085.0,149582,1914.0
2021-11-15,Santa Cruz,California,6087.0,21702,223.0
2021-11-15,Shasta,California,6089.0,25501,413.0
2021-11-15,Sierra,California,6091.0,212,0.0
2021-11-15,Siskiyou,California,6093.0,4797,69.0
2021-11-15,Solano,California,6095.0,47112,351.0
2021-11-15,Sonoma,California,6097.0,42514,410.0
2021-11-15,Stanislaus,California,6099.0,90005,1394.0
2021-11-15,Sutter,California,6101.0,14390,181.0
2021-11-15,Tehama,California,6103.0,10146,125.0
2021-11-15,Trinity,California,6105.0,946,17.0
2021-11-15,Tulare,California,6107.0,84774,1037.0
2021-11-15,Tuolumne,California,6109.0,7665,136.0
2021-11-15,Ventura,California,6111.0,103006,1183.0
2021-11-15,Yolo,California,6113.0,21239,255.0
2021-11-15,Yuba,California,6115.0,11021,85.0
2021-11-16,Alameda,California,6001.0,123757,1481.0
2021-11-16,Alpine,California,6003.0,105,0.0
2021-11-16,Amador,California,6005.0,5699,66.0
2021-11-16,Butte,California,6007.0,25060,296.0
2021-11-16,Calaveras,California,6009.0,4301,83.0
2021-11-16,Colusa,California,6011.0,3195,19.0
2021-11-16,Contra Costa,California,6013.0,102556,1038.0
2021-11-16,Del Norte,California,6015.0,3776,42.0
2021-11-16,El Dorado,California,6017.0,17988,159.0
2021-11-16,Fresno,California,6019.0,154403,2210.0
2021-11-16,Glenn,California,6021.0,4536,46.0
2021-11-16,Humboldt,California,6023.0,9851,117.0
2021-11-16,Imperial,California,6025.0,37538,765.0
2021-11-16,Inyo,California,6027.0,2479,42.0
2021-11-16,Kern,California,6029.0,154583,1734.0
2021-11-16,Kings,California,6031.0,34705,348.0
2021-11-16,Lake,California,6033.0,6933,109.0
2021-11-16,Lassen,California,6035.0,7862,54.0
2021-11-16,Los Angeles,California,6037.0,1513720,26903.0
2021-11-16,Madera,California,6039.0,25689,293.0
2021-11-16,Marin,California,6041.0,18197,248.0
2021-11-16,Mariposa,California,6043.0,1520,17.0
2021-11-16,Mendocino,California,6045.0,8283,94.0
2021-11-16,Merced,California,6047.0,44746,654.0
2021-11-16,Modoc,California,6049.0,973,9.0
2021-11-16,Mono,California,6051.0,1782,4.0
2021-11-16,Monterey,California,6053.0,51958,613.0
2021-11-16,Napa,California,6055.0,13261,103.0
2021-11-16,Nevada,California,6057.0,9747,92.0
2021-11-16,Orange,California,6059.0,330981,5652.0
2021-11-16,Placer,California,6061.0,41428,452.0
2021-11-16,Plumas,California,6063.0,1878,8.0
2021-11-16,Riverside,California,6065.0,382001,5295.0
2021-11-16,Sacramento,California,6067.0,165935,2388.0
2021-11-16,San Benito,California,6069.0,7694,77.0
2021-11-16,San Bernardino,California,6071.0,368927,5898.0
2021-11-16,San Diego,California,6073.0,400752,4284.0
2021-11-16,San Francisco,California,6075.0,56138,667.0
2021-11-16,San Joaquin,California,6077.0,106153,1803.0
2021-11-16,San Luis Obispo,California,6079.0,30958,358.0
2021-11-16,San Mateo,California,6081.0,55652,626.0
2021-11-16,Santa Barbara,California,6083.0,46586,539.0
2021-11-16,Santa Clara,California,6085.0,149743,1915.0
2021-11-16,Santa Cruz,California,6087.0,21723,223.0
2021-11-16,Shasta,California,6089.0,25509,413.0
2021-11-16,Sierra,California,6091.0,212,0.0
2021-11-16,Siskiyou,California,6093.0,4809,69.0
2021-11-16,Solano,California,6095.0,47137,351.0
2021-11-16,Sonoma,California,6097.0,42561,410.0
2021-11-16,Stanislaus,California,6099.0,90136,1398.0
2021-11-16,Sutter,California,6101.0,14402,181.0
2021-11-16,Tehama,California,6103.0,10154,125.0
2021-11-16,Trinity,California,6105.0,949,17.0
2021-11-16,Tulare,California,6107.0,84828,1039.0
2021-11-16,Tuolumne,California,6109.0,7689,137.0
2021-11-16,Ventura,California,6111.0,103061,1183.0
2021-11-16,Yolo,California,6113.0,21264,255.0
2021-11-16,Yuba,California,6115.0,11021,85.0
2021-11-17,Alameda,California,6001.0,123835,1486.0
2021-11-17,Alpine,California,6003.0,105,0.0
2021-11-17,Amador,California,6005.0,5706,66.0
2021-11-17,Butte,California,6007.0,25086,297.0
2021-11-17,Calaveras,California,6009.0,4313,83.0
2021-11-17,Colusa,California,6011.0,3198,19.0
2021-11-17,Contra Costa,California,6013.0,102625,1038.0
2021-11-17,Del Norte,California,6015.0,3781,42.0
2021-11-17,El Dorado,California,6017.0,18000,159.0
2021-11-17,Fresno,California,6019.0,154588,2218.0
2021-11-17,Glenn,California,6021.0,4537,47.0
2021-11-17,Humboldt,California,6023.0,9873,117.0
2021-11-17,Imperial,California,6025.0,37585,765.0
2021-11-17,Inyo,California,6027.0,2486,42.0
2021-11-17,Kern,California,6029.0,154896,1741.0
2021-11-17,Kings,California,6031.0,34735,350.0
2021-11-17,Lake,California,6033.0,6938,110.0
2021-11-17,Lassen,California,6035.0,7875,54.0
2021-11-17,Los Angeles,California,6037.0,1514986,26923.0
2021-11-17,Madera,California,6039.0,25726,293.0
2021-11-17,Marin,California,6041.0,18210,248.0
2021-11-17,Mariposa,California,6043.0,1537,17.0
2021-11-17,Mendocino,California,6045.0,8312,94.0
2021-11-17,Merced,California,6047.0,44796,656.0
2021-11-17,Modoc,California,6049.0,984,9.0
2021-11-17,Mono,California,6051.0,1786,4.0
2021-11-17,Monterey,California,6053.0,51999,613.0
2021-11-17,Napa,California,6055.0,13269,103.0
2021-11-17,Nevada,California,6057.0,9762,92.0
2021-11-17,Orange,California,6059.0,331322,5653.0
2021-11-17,Placer,California,6061.0,41494,459.0
2021-11-17,Plumas,California,6063.0,1881,8.0
2021-11-17,Riverside,California,6065.0,382329,5315.0
2021-11-17,Sacramento,California,6067.0,166100,2394.0
2021-11-17,San Benito,California,6069.0,7696,77.0
2021-11-17,San Bernardino,California,6071.0,369149,5901.0
2021-11-17,San Diego,California,6073.0,401342,4287.0
2021-11-17,San Francisco,California,6075.0,56179,667.0
2021-11-17,San Joaquin,California,6077.0,106203,1832.0
2021-11-17,San Luis Obispo,California,6079.0,30992,358.0
2021-11-17,San Mateo,California,6081.0,55676,626.0
2021-11-17,Santa Barbara,California,6083.0,46639,539.0
2021-11-17,Santa Clara,California,6085.0,149882,1917.0
2021-11-17,Santa Cruz,California,6087.0,21777,223.0
2021-11-17,Shasta,California,6089.0,25583,416.0
2021-11-17,Sierra,California,6091.0,212,0.0
2021-11-17,Siskiyou,California,6093.0,4809,69.0
2021-11-17,Solano,California,6095.0,47160,351.0
2021-11-17,Sonoma,California,6097.0,42596,410.0
2021-11-17,Stanislaus,California,6099.0,90231,1401.0
2021-11-17,Sutter,California,6101.0,14417,181.0
2021-11-17,Tehama,California,6103.0,10160,125.0
2021-11-17,Trinity,California,6105.0,954,17.0
2021-11-17,Tulare,California,6107.0,84883,1039.0
2021-11-17,Tuolumne,California,6109.0,7720,138.0
2021-11-17,Ventura,California,6111.0,103187,1183.0
2021-11-17,Yolo,California,6113.0,21276,257.0
2021-11-17,Yuba,California,6115.0,11037,85.0
2021-11-18,Alameda,California,6001.0,123974,1487.0
2021-11-18,Alpine,California,6003.0,105,0.0
2021-11-18,Amador,California,6005.0,5712,66.0
2021-11-18,Butte,California,6007.0,25141,300.0
2021-11-18,Calaveras,California,6009.0,4321,84.0
2021-11-18,Colusa,California,6011.0,3213,19.0
2021-11-18,Contra Costa,California,6013.0,102718,1039.0
2021-11-18,Del Norte,California,6015.0,3791,42.0
2021-11-18,El Dorado,California,6017.0,18036,161.0
2021-11-18,Fresno,California,6019.0,154879,2230.0
2021-11-18,Glenn,California,6021.0,4546,48.0
2021-11-18,Humboldt,California,6023.0,9914,117.0
2021-11-18,Imperial,California,6025.0,37773,765.0
2021-11-18,Inyo,California,6027.0,2494,44.0
2021-11-18,Kern,California,6029.0,155118,1751.0
2021-11-18,Kings,California,6031.0,34816,352.0
2021-11-18,Lake,California,6033.0,6949,110.0
2021-11-18,Lassen,California,6035.0,7883,54.0
2021-11-18,Los Angeles,California,6037.0,1516028,26949.0
2021-11-18,Madera,California,6039.0,25798,300.0
2021-11-18,Marin,California,6041.0,18242,248.0
2021-11-18,Mariposa,California,6043.0,1542,17.0
2021-11-18,Mendocino,California,6045.0,8352,94.0
2021-11-18,Merced,California,6047.0,44886,658.0
2021-11-18,Modoc,California,6049.0,989,9.0
2021-11-18,Mono,California,6051.0,1784,5.0
2021-11-18,Monterey,California,6053.0,52161,613.0
2021-11-18,Napa,California,6055.0,13284,103.0
2021-11-18,Nevada,California,6057.0,9777,92.0
2021-11-18,Orange,California,6059.0,331522,5659.0
2021-11-18,Placer,California,6061.0,41605,460.0
2021-11-18,Plumas,California,6063.0,1885,8.0
2021-11-18,Riverside,California,6065.0,382750,5353.0
2021-11-18,Sacramento,California,6067.0,166340,2405.0
2021-11-18,San Benito,California,6069.0,7708,77.0
2021-11-18,San Bernardino,California,6071.0,369796,5898.0
2021-11-18,San Diego,California,6073.0,401906,4301.0
2021-11-18,San Francisco,California,6075.0,56256,667.0
2021-11-18,San Joaquin,California,6077.0,106396,1832.0
2021-11-18,San Luis Obispo,California,6079.0,31042,358.0
2021-11-18,San Mateo,California,6081.0,55790,626.0
2021-11-18,Santa Barbara,California,6083.0,46717,542.0
2021-11-18,Santa Clara,California,6085.0,150095,1916.0
2021-11-18,Santa Cruz,California,6087.0,21799,222.0
2021-11-18,Shasta,California,6089.0,25649,426.0
2021-11-18,Sierra,California,6091.0,212,0.0
2021-11-18,Siskiyou,California,6093.0,4826,69.0
2021-11-18,Solano,California,6095.0,47212,353.0
2021-11-18,Sonoma,California,6097.0,42637,412.0
2021-11-18,Stanislaus,California,6099.0,90471,1404.0
2021-11-18,Sutter,California,6101.0,14431,181.0
2021-11-18,Tehama,California,6103.0,10188,125.0
2021-11-18,Trinity,California,6105.0,965,17.0
2021-11-18,Tulare,California,6107.0,85214,1047.0
2021-11-18,Tuolumne,California,6109.0,7726,138.0
2021-11-18,Ventura,California,6111.0,103295,1183.0
2021-11-18,Yolo,California,6113.0,21314,257.0
2021-11-18,Yuba,California,6115.0,11069,88.0
2021-11-19,Alameda,California,6001.0,124120,1489.0
2021-11-19,Alpine,California,6003.0,105,0.0
2021-11-19,Amador,California,6005.0,5718,66.0
2021-11-19,Butte,California,6007.0,25176,300.0
2021-11-19,Calaveras,California,6009.0,4330,84.0
2021-11-19,Colusa,California,6011.0,3216,19.0
2021-11-19,Contra Costa,California,6013.0,102822,1043.0
2021-11-19,Del Norte,California,6015.0,3791,42.0
2021-11-19,El Dorado,California,6017.0,18075,161.0
2021-11-19,Fresno,California,6019.0,155092,2233.0
2021-11-19,Glenn,California,6021.0,4545,48.0
2021-11-19,Humboldt,California,6023.0,9946,117.0
2021-11-19,Imperial,California,6025.0,37829,765.0
2021-11-19,Inyo,California,6027.0,2504,44.0
2021-11-19,Kern,California,6029.0,155451,1763.0
2021-11-19,Kings,California,6031.0,34867,354.0
2021-11-19,Lake,California,6033.0,6962,110.0
2021-11-19,Lassen,California,6035.0,7883,54.0
2021-11-19,Los Angeles,California,6037.0,1517605,26973.0
2021-11-19,Madera,California,6039.0,25845,300.0
2021-11-19,Marin,California,6041.0,18259,248.0
2021-11-19,Mariposa,California,6043.0,1551,17.0
2021-11-19,Mendocino,California,6045.0,8390,94.0
2021-11-19,Merced,California,6047.0,44990,660.0
2021-11-19,Modoc,California,6049.0,996,9.0
2021-11-19,Mono,California,6051.0,1786,4.0
2021-11-19,Monterey,California,6053.0,52200,613.0
2021-11-19,Napa,California,6055.0,13301,103.0
2021-11-19,Nevada,California,6057.0,9810,92.0
2021-11-19,Orange,California,6059.0,331850,5661.0
2021-11-19,Placer,California,6061.0,41680,462.0
2021-11-19,Plumas,California,6063.0,1893,8.0
2021-11-19,Riverside,California,6065.0,383153,5372.0
2021-11-19,Sacramento,California,6067.0,166604,2409.0
2021-11-19,San Benito,California,6069.0,7717,77.0
2021-11-19,San Bernardino,California,6071.0,370171,5901.0
2021-11-19,San Diego,California,6073.0,402284,4311.0
2021-11-19,San Francisco,California,6075.0,56312,669.0
2021-11-19,San Joaquin,California,6077.0,106554,1835.0
2021-11-19,San Luis Obispo,California,6079.0,31126,358.0
2021-11-19,San Mateo,California,6081.0,55830,627.0
2021-11-19,Santa Barbara,California,6083.0,46791,544.0
2021-11-19,Santa Clara,California,6085.0,150298,1918.0
2021-11-19,Santa Cruz,California,6087.0,21855,222.0
2021-11-19,Shasta,California,6089.0,25734,433.0
2021-11-19,Sierra,California,6091.0,214,0.0
2021-11-19,Siskiyou,California,6093.0,4826,69.0
2021-11-19,Solano,California,6095.0,47270,356.0
2021-11-19,Sonoma,California,6097.0,42695,412.0
2021-11-19,Stanislaus,California,6099.0,90634,1406.0
2021-11-19,Sutter,California,6101.0,14441,181.0
2021-11-19,Tehama,California,6103.0,10203,125.0
2021-11-19,Trinity,California,6105.0,971,17.0
2021-11-19,Tulare,California,6107.0,85311,1054.0
2021-11-19,Tuolumne,California,6109.0,7752,138.0
2021-11-19,Ventura,California,6111.0,103376,1186.0
2021-11-19,Yolo,California,6113.0,21353,257.0
2021-11-19,Yuba,California,6115.0,11069,88.0
2021-11-20,Alameda,California,6001.0,124120,1489.0
2021-11-20,Alpine,California,6003.0,105,0.0
2021-11-20,Amador,California,6005.0,5718,66.0
2021-11-20,Butte,California,6007.0,25176,300.0
2021-11-20,Calaveras,California,6009.0,4330,84.0
2021-11-20,Colusa,California,6011.0,3216,19.0
2021-11-20,Contra Costa,California,6013.0,102822,1043.0
2021-11-20,Del Norte,California,6015.0,3791,42.0
2021-11-20,El Dorado,California,6017.0,18075,161.0
2021-11-20,Fresno,California,6019.0,155092,2233.0
2021-11-20,Glenn,California,6021.0,4545,48.0
2021-11-20,Humboldt,California,6023.0,9946,117.0
2021-11-20,Imperial,California,6025.0,37829,765.0
2021-11-20,Inyo,California,6027.0,2504,44.0
2021-11-20,Kern,California,6029.0,155451,1763.0
2021-11-20,Kings,California,6031.0,34867,354.0
2021-11-20,Lake,California,6033.0,6962,110.0
2021-11-20,Lassen,California,6035.0,7894,54.0
2021-11-20,Los Angeles,California,6037.0,1519436,26999.0
2021-11-20,Madera,California,6039.0,25845,300.0
2021-11-20,Marin,California,6041.0,18259,248.0
2021-11-20,Mariposa,California,6043.0,1551,17.0
2021-11-20,Mendocino,California,6045.0,8390,94.0
2021-11-20,Merced,California,6047.0,44990,660.0
2021-11-20,Modoc,California,6049.0,996,9.0
2021-11-20,Mono,California,6051.0,1786,5.0
2021-11-20,Monterey,California,6053.0,52200,613.0
2021-11-20,Napa,California,6055.0,13301,103.0
2021-11-20,Nevada,California,6057.0,9810,92.0
2021-11-20,Orange,California,6059.0,331850,5661.0
2021-11-20,Placer,California,6061.0,41680,462.0
2021-11-20,Plumas,California,6063.0,1893,7.0
2021-11-20,Riverside,California,6065.0,383153,5372.0
2021-11-20,Sacramento,California,6067.0,166604,2409.0
2021-11-20,San Benito,California,6069.0,7717,77.0
2021-11-20,San Bernardino,California,6071.0,370171,5901.0
2021-11-20,San Diego,California,6073.0,402284,4311.0
2021-11-20,San Francisco,California,6075.0,56312,669.0
2021-11-20,San Joaquin,California,6077.0,106554,1835.0
2021-11-20,San Luis Obispo,California,6079.0,31126,358.0
2021-11-20,San Mateo,California,6081.0,55830,627.0
2021-11-20,Santa Barbara,California,6083.0,46791,544.0
2021-11-20,Santa Clara,California,6085.0,150298,1918.0
2021-11-20,Santa Cruz,California,6087.0,21855,222.0
2021-11-20,Shasta,California,6089.0,25734,433.0
2021-11-20,Sierra,California,6091.0,214,0.0
2021-11-20,Siskiyou,California,6093.0,4837,69.0
2021-11-20,Solano,California,6095.0,47270,356.0
2021-11-20,Sonoma,California,6097.0,42695,412.0
2021-11-20,Stanislaus,California,6099.0,90634,1406.0
2021-11-20,Sutter,California,6101.0,14441,181.0
2021-11-20,Tehama,California,6103.0,10203,125.0
2021-11-20,Trinity,California,6105.0,971,17.0
2021-11-20,Tulare,California,6107.0,85311,1054.0
2021-11-20,Tuolumne,California,6109.0,7752,138.0
2021-11-20,Ventura,California,6111.0,103376,1186.0
2021-11-20,Yolo,California,6113.0,21353,257.0
2021-11-20,Yuba,California,6115.0,11069,88.0
2021-11-21,Alameda,California,6001.0,124120,1489.0
2021-11-21,Alpine,California,6003.0,105,0.0
2021-11-21,Amador,California,6005.0,5718,66.0
2021-11-21,Butte,California,6007.0,25176,300.0
2021-11-21,Calaveras,California,6009.0,4330,84.0
2021-11-21,Colusa,California,6011.0,3216,19.0
2021-11-21,Contra Costa,California,6013.0,102822,1043.0
2021-11-21,Del Norte,California,6015.0,3791,42.0
2021-11-21,El Dorado,California,6017.0,18075,161.0
2021-11-21,Fresno,California,6019.0,155092,2233.0
2021-11-21,Glenn,California,6021.0,4545,48.0
2021-11-21,Humboldt,California,6023.0,9946,117.0
2021-11-21,Imperial,California,6025.0,37829,765.0
2021-11-21,Inyo,California,6027.0,2504,44.0
2021-11-21,Kern,California,6029.0,155451,1763.0
2021-11-21,Kings,California,6031.0,34867,354.0
2021-11-21,Lake,California,6033.0,6962,110.0
2021-11-21,Lassen,California,6035.0,7894,54.0
2021-11-21,Los Angeles,California,6037.0,1520485,27010.0
2021-11-21,Madera,California,6039.0,25845,300.0
2021-11-21,Marin,California,6041.0,18259,248.0
2021-11-21,Mariposa,California,6043.0,1551,17.0
2021-11-21,Mendocino,California,6045.0,8390,94.0
2021-11-21,Merced,California,6047.0,44990,660.0
2021-11-21,Modoc,California,6049.0,996,9.0
2021-11-21,Mono,California,6051.0,1786,5.0
2021-11-21,Monterey,California,6053.0,52200,613.0
2021-11-21,Napa,California,6055.0,13301,103.0
2021-11-21,Nevada,California,6057.0,9810,92.0
2021-11-21,Orange,California,6059.0,331850,5661.0
2021-11-21,Placer,California,6061.0,41680,462.0
2021-11-21,Plumas,California,6063.0,1893,7.0
2021-11-21,Riverside,California,6065.0,383153,5372.0
2021-11-21,Sacramento,California,6067.0,166604,2409.0
2021-11-21,San Benito,California,6069.0,7717,77.0
2021-11-21,San Bernardino,California,6071.0,370171,5901.0
2021-11-21,San Diego,California,6073.0,402284,4311.0
2021-11-21,San Francisco,California,6075.0,56312,669.0
2021-11-21,San Joaquin,California,6077.0,106554,1835.0
2021-11-21,San Luis Obispo,California,6079.0,31126,358.0
2021-11-21,San Mateo,California,6081.0,55830,627.0
2021-11-21,Santa Barbara,California,6083.0,46791,544.0
2021-11-21,Santa Clara,California,6085.0,150298,1918.0
2021-11-21,Santa Cruz,California,6087.0,21855,222.0
2021-11-21,Shasta,California,6089.0,25734,433.0
2021-11-21,Sierra,California,6091.0,214,0.0
2021-11-21,Siskiyou,California,6093.0,4837,69.0
2021-11-21,Solano,California,6095.0,47270,356.0
2021-11-21,Sonoma,California,6097.0,42695,412.0
2021-11-21,Stanislaus,California,6099.0,90634,1406.0
2021-11-21,Sutter,California,6101.0,14441,181.0
2021-11-21,Tehama,California,6103.0,10203,125.0
